aptCode,aptManage,aptName_x,aptMemo,cityCode_x,citySidoName,citySggName,equipCode,equipName,chargeCode,chargeName,aptName_y,roadAddr1,roadAddr2,cityCode_y,hbgvCode,ctznCnt,regDate,xlatlng,ylatlng
W3L000,0,영월군청,삭제엄금,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,,,,,,,,,
W3L001,1,서부시장(BM),,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,서부시장(BM),강원도 영월군 영월읍 서부시장길 12-4,,,4275025022,200,2019-11-22 10:47:24,128.4663901,37.1829244
W3L002,1,중앙시장(BM),,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,중앙시장(BM),강원도 영월군 영월읍 중앙로 66,,,4275025021,100,2019-12-20 14:42:53,128.4710432,37.18333
W3L003,1,"태광,옥송,장미주택(BM)",,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,"태광,옥송,장미주택(BM)",강원도 영월군 영월읍 은행나무1길 42,(태광주택),,4275025022,100,2019-12-20 14:43:37,128.4674406,37.1797511
W3L004,1,영월연립주택(BM),,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,영월연립주택(BM),강원도 영월군 영월읍 하송로 26,(영월연립주택),,4275025022,48,2021-05-28 11:59:04,128.4638182,37.1857006
W3L005,1,"부영,신창,인창(BM)",,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,"부영,신창,인창(BM)",강원도 영월군 영월읍 덕포하리1길 67,(부영빌라),,4275025024,48,2021-05-28 11:59:40,128.4802382,37.174294
W3L006,1,청구홈타운(BM),,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,청구홈타운(BM),강원도 영월군 영월읍 중리1길 183,(청구홈타운),,4275025024,36,2021-05-28 12:00:20,128.4857159,37.1841107
W3L007,1,별마로타운(BM),,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,별로마타운(BM),강원도 영월군 영월읍 내성길31번길 18,(별마로타운),,4275025021,60,2021-05-28 12:02:04,128.4753125,37.1886929
W3L008,1,동광멘션(BM),,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,동광멘션(BM),강원도 영월군 영월읍 봉래산로 56,(동광맨션),,4275025021,24,2021-05-28 12:02:39,128.4728778,37.1880658
W3L009,1,한영빌라(BM),,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,한영빌라(BM),강원도 영월군 영월읍 영월로 2085,,,4275025024,40,2021-05-28 13:11:31,128.4786028,37.1815691
W3LFFF,999,해당없음,삭제엄금,W3L,강원도,영월군,11EQUM,개별계량장비,BF,선불,,,,,,,,,
