aptCode,aptManage,aptName_x,aptMemo,cityCode_x,citySidoName,citySggName,equipCode,equipName,chargeCode,chargeName,aptName_y,roadAddr1,roadAddr2,cityCode_y,hbgvCode,ctznCnt,regDate,xlatlng,ylatlng
W0V000,0,동래구청,,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,,,,,,,,,
W0V001,1,동래SKVIEW1차,중앙대로 1381번길 52,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,동래SKVIEW아파트,부산광역시 동래구 중앙대로1381번길 52,"(온천동, 동래SKVIEW아파트)",,2626010800,344,2016-10-09 19:51:43,129.0758375,35.2120362
W0V002,1,SK허브올리브,온천1동 161-1,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,SK허브올리브,부산 동래구 충렬대로447번길 38,,,2626010800,466,2016-10-09 19:51:43,129.0841386844,35.2185910271
W0V003,1,동래우성아파트,안남로9,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,동래우성아파트,부산광역시 동래구 안남로 9,"(낙민동, 동래우성아파트)",,2626010400,534,2016-10-09 19:51:43,129.0935226,35.1946965
W0V004,1,안락뜨란채1단지,연안로 71,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,안락뜨란채1단지,부산 동래구 연안로 71,,,2626010200,467,2016-10-09 19:51:43,129.1074435997,35.1941931871
W0V005,1,해바라기1차(BM)(장비교체),,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,해바라기아파트,부산광역시 동래구 충렬대로202번길 14,"(수안동, 해바라기아파트)",,2626010600,216,2016-10-09 19:51:43,129.0807387,35.2010631
W0V006,1,동래센트럴파크하이츠1차(BM),문화로 15,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,동래센트럴파크하이츠1차,부산광역시 동래구 문화로 15,"(명륜동, 동래센트럴파크하이츠1차)",,2626010700,392,2016-10-09 19:51:43,129.0842322,35.2115385
W0V007,1,동양,명서로 160,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,동양,부산 동래구 명서로 160,,,2626010100,228,2016-10-09 19:51:43,129.1014990861,35.2091663142
W0V008,1,강변뜨란채,안남로 79,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,강변뜨란채,부산 동래구 안남로 79,,,2626010200,817,2016-10-09 19:51:43,129.0991976104,35.1954383981
W0V009,1,낙민한신,안남로 46,W0V,부산광역시,동래구,11EQUM,개별계량장비,AF,후불,낙민한신,부산 동래구 안남로 46,,,2626051000,438,2016-10-09 19:51:43,129.0970572199,35.1938257456
