aptCode,aptManage,aptName_x,aptMemo,cityCode_x,citySidoName,citySggName,equipCode,equipName,chargeCode,chargeName,aptName_y,roadAddr1,roadAddr2,cityCode_y,hbgvCode,ctznCnt,regDate,xlatlng,ylatlng
W36000,0,양주시,,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,,,,,,,,,
W36002,1,금용2차(회정)(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,금용아파트,경기도 양주시 평화로 1552-8,"(회정동, 금용아파트)",,4163011700,188,2016-10-09 19:51:43,127.0537012,37.8271836
W36003,1,"범양마더빌(1,2단지)(BM)",,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,범양아파트2단지,경기도 양주시 평화로 1476-24,"(덕계동, 범양아파트2단지)",,4163011600,511,2016-10-09 19:51:43,127.0508283,37.8209956
W36004,1,금광1차(포란재)(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,금광포란재아파트,경기도 양주시 평화로1429번길 89-94,"(덕계동, 금광포란재아파트)",,4163011600,500,2016-10-09 19:51:43,127.0397377,37.8212838
W36006,1,한주(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,덕계한주아파트,경기도 양주시 평화로1429번길 66,"(덕계동, 덕계한주아파트)",,4163011600,323,2016-10-09 19:51:43,127.0445623,37.8210506
W36007,1,금용1차(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,금용아파트,경기도 양주시 평화로1429번길 43-10,"(덕계동, 금용아파트)",,4163011600,192,2016-10-09 19:51:43,127.0436366,37.8203092
W36008,1,신우,,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,신우아파트,경기도 양주시 평화로1416번길 14,"(덕계동, 신우아파트)",,4163011600,493,2016-10-09 19:51:43,127.0474849,37.8166888
W3600B,1,대우푸르지오,,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,양주푸르지오아파트,경기도 양주시 고덕로 89,"(덕계동, 양주푸르지오아파트)",,4163011600,501,2016-10-09 19:51:43,127.0565821,37.8127792
W3600C,1,현진에버빌 1차(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,현진에버빌 1차,경기도 양주시 고덕로 156,(덕계동),,4163011600,419,2016-10-09 19:51:43,127.0599192,37.8069092
W3600D,1,현진에버빌 2차(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,양주덕계현진에버빌2단지,경기도 양주시 고덕로 159,"(덕계동, 양주덕계현진에버빌2단지)",,4163011600,417,2016-10-09 19:51:43,127.0613375,37.807275
W3600F,1,현대아파트(덕계),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,현대아파트,경기도 양주시 고덕로139번길 361-21,"(덕계동, 현대아파트)",,4163011600,352,2016-10-09 19:51:43,127.0567984,37.8209968
W36010,1,윤중아파트(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,양주윤중아파트,경기도 양주시 고덕로139번길 361-20,"(덕계동, 양주윤중아파트)",,4163011600,322,2016-10-09 19:51:43,127.0572259,37.8223525
W36011,1,명지아파트,(주)솔루션아이티,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,명지아파트,경기도 양주시 덕정길 94,"(덕정동, 명지아파트)",,4163011000,88,2018-05-16 14:45:46,127.0666179,37.8427797
W36012,1,융보,(주)솔루션아이티,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,융보아파트,경기도 양주시 독바위로 55,"(덕정동, 융보아파트)",,4163011000,197,2016-10-09 19:51:43,127.0639842,37.8369352
W36015,1,덕정주공3단지(동안마을),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,동안마을주공3단지아파트,경기도 양주시 고암길 275,"(고암동, 동안마을주공3단지아파트)",,4163011500,1291,2016-10-09 19:51:43,127.0700817,37.8340078
W36016,1,덕정주공4단지(청담마을),(주)솔루션아이티,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,주원마을,경기도 양주시 고암길 306-40,"(고암동, 주원마을)",,4163011500,963,2016-10-09 19:51:43,127.0706819,37.8364245
W36017,1,덕정주공5단지(봉우마을)(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,덕정주공5단지(봉우마을),경기도 양주시 고암길 341,(덕정동),,4163011000,1742,2018-01-15 10:47:56,127.0668483,37.8343862
W36019,1,덕정주공7단지(하늘빛마을),(주)콘포테크,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,하늘빛마을,경기도 양주시 고암길 223,"(고암동, 하늘빛마을)",,4163011500,608,2017-10-25 10:49:18,127.0736948,37.8332299
W3601B,1,덕정중흥S클래스(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,덕정 중흥에스클래스,경기도 양주시 고암길 200,"(고암동, 덕정 중흥에스클래스)",,4163011500,317,2016-10-09 19:51:43,127.0760037,37.8349949
W3601D,1,현대아이파크(고읍)(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,고읍IPARK아파트,경기도 양주시 고덕로 340-12,"(고읍동, 고읍IPARK아파트)",,4163010900,300,2016-10-09 19:51:43,127.0778556,37.8018277
W3601F,1,한양수자인1단지(산내들마을)(BM),,W36,경기도,양주시,11EQUM,개별계량장비,AF,후불,산내들마을 한양수자인,경기도 양주시 고읍로 11-7,"(고읍동, 산내들마을 한양수자인)",,4163010900,601,2016-10-09 19:51:43,127.0803091,37.8024845
