aptCode,aptManage,aptName_x,aptMemo,cityCode_x,citySidoName,citySggName,equipCode,equipName,chargeCode,chargeName,aptName_y,roadAddr1,roadAddr2,cityCode_y,hbgvCode,ctznCnt,regDate,xlatlng,ylatlng
W6S000,0,하동군청,삭제엄금,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,,,,,,,,,
W6S001,1,대경송림타운,(주)솔루션아이티,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,대경송림타운,경상남도 하동군 하동읍 경서대로 71,(대경송림타운),,4885025022,199,2018-10-08 15:05:59,127.7444035,35.0647584
W6S002,1,대망파크맨션,(주)솔루션아이티,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,대망파크맨션,경상남도 하동군 하동읍 산복1길 20,(대망파크맨션),,4885025028,80,2018-10-08 15:07:06,127.7411833,35.0781844
W6S003,1,미도빌라,(주)솔루션아이티,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,미도빌라,경상남도 하동군 하동읍 섬진강대로 2174,(미도빌라),,4885025021,71,2018-10-08 15:07:47,127.741225,35.06785
W6S004,1,하동읍내 LH천년나무,(주)솔루션아이티,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,하동읍내 LH천년나무,경상남도 하동군 하동읍 군청로 24,(하동읍내엘에이치천년나무아파트),,4885025021,306,2018-10-08 15:08:36,127.751275,35.067333
W6S006,1,녹차마을아파트,(주)솔루션아이티,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,녹차마을아파트,경상남도 하동군 하동읍 산복2길 10,(녹차마을),,4885025023,95,2019-01-02 16:27:21,127.7599657,35.0723623
W6S007,1,송보파인빌아파트,(주)솔루션아이티,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,송보파인빌아파트,경상남도 하동군 하동읍 중앙로 103,(송보파인빌),,4885025021,173,2019-01-02 16:27:58,127.7414221,35.0729769
W6S008,1,하동해양파크빌아파트,(주)솔루션아이티,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,하동해양파크빌아파트,경상남도 하동군 금성면 산업로 485,(하동해양파크빌),,4885042024,200,2019-01-02 16:28:31,127.7738389,34.9594417
W6S009,1,중앙로 100 철물점 앞,(주)솔루션아이티,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,중앙로 100 철물점 앞,경상남도 하동군 하동읍 중앙로 100,,,4885025021,100,2019-04-08 11:33:47,127.7423277,35.0730387
W6S00A,1,중앙로 70 읍사무소 후문앞,(주)솔루션아이티,W6S,경상남도,하동군,11EQUM,개별계량장비,BF,선불,중앙로 70 읍사무소 후문앞,경상남도 하동군 하동읍 중앙로 70,,,4885025021,100,2019-04-08 11:34:46,127.7452915,35.0721176
