aptCode,aptManage,aptName_x,aptMemo,cityCode_x,citySidoName,citySggName,equipCode,equipName,chargeCode,chargeName,aptName_y,roadAddr1,roadAddr2,cityCode_y,hbgvCode,ctznCnt,regDate,xlatlng,ylatlng
W1D000,0,달성군청,,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,,,,,,,,,
W1D001,1,강창하이츠,,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,강창하이츠,대구 달성군 다사읍 달구벌대로 812,,,2771025600,999,2016-10-09 19:51:43,128.4605616025,35.8610776458
W1D002,1,대곡역래미안,대구광역시 달성군 화원읍 비슬로539길 35,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,대곡역래미안,대구 달성군 화원읍 비슬로539길 35,,,2771025000,1456,2016-10-09 19:51:43,,
W1D003,1,논공청구아파트,대구광역시 달성군 논공읍 논공로7길 73,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,논공청구아파트,대구 달성군 논공읍 논공로7길 73,,,2771025300,515,2016-10-09 19:51:43,,
W1D004,1,세천리 한라비발디아파트,(주)솔루션아이티,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,세천리 한라비발디아파트,대구광역시 달성군 다사읍 세천로 187,(대구세천한라비발디),,2771025626,1206,2016-10-09 19:51:43,,
W1D005,1,봉리 우미린 더 포레스트아파트,(주)솔루션아이티,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,봉리 우미린 더 포레스트아파트,대구광역시 달성군 유가면 테크노북로9길 16,(우미린더포레스트),,2771037024,827,2016-10-09 19:51:43,,
W1D006,1,북죽곡엠코타운더솔레뉴,(주)솔루션아이티,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,세천리 엠코타운 더 솔레뉴,대구광역시 달성군 다사읍 세천로 160,(북죽곡엠코타운더솔레뉴),,2771025626,1097,2016-10-09 19:51:43,,
W1D007,1,봉리 진아리채 아파트,(주)솔루션아이티,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,봉리 진아리채 아파트,대구광역시 달성군 유가읍 테크노대로5길 79,(대구테크노폴리스진아리채아파트),,2771025924,733,2016-10-09 19:51:43,128.4656109,35.6965514
W1D008,1,북죽곡삼정그린코아더베스트1단지(BM),,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,북죽곡삼정그린코아더베스트1단지(BM),대구광역시 달성군 다사읍 세천북로 10,(세천삼정그린코아더베스트아파트1단지),,2771025626,316,2018-06-25 10:56:35,128.4798221,35.8758198
W1D009,1,북죽곡삼정그린코아더베스트2단지(BM),,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,북죽곡삼정그린코아더베스트2단지(BM),대구광역시 달성군 다사읍 세천북로 20,(세천삼정그린코아더베스트아파트2단지),,2771025626,254,2018-06-25 10:57:21,128.4794464,35.8764413
W1D010,1,죽곡한신휴플러스,죽곡리 424,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,죽곡한신휴플러스,대구광역시 달성군 다사읍 대실역남로 50,(죽곡 한신 휴플러스),,2771025627,933,2020-04-09 10:44:22,128.4634424,35.8528294
W1D011,1,한서꼼빠니아타운,매곡리 719-3,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,한서꼼빠니아타운,대구광역시 달성군 다사읍 달구벌대로 802-1,(강창한서꼼빠니아타운),,2771025628,448,2020-04-09 10:47:17,128.459343,35.8608801
W1D012,1,옥포세광무지개마을,본리리 1149,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,옥포세광무지개마을,대구광역시 달성군 옥포읍 본리로 102,(세광무지개마을),,2771026229,475,2020-04-09 10:42:08,128.4540986,35.7952372
W1D013,1,테크노폴리스4단지(BM),,W1D,대구광역시,달성군,11EQUM,개별계량장비,AF,후불,테크노폴리스4단지(BM),대구광역시 달성군 유가면 테크노상업로 111,,,2771037024,922,2017-09-12 15:02:55,,
