aptCode,aptManage,aptName_x,aptMemo,cityCode_x,citySidoName,citySggName,equipCode,equipName,chargeCode,chargeName,aptName_y,roadAddr1,roadAddr2,cityCode_y,hbgvCode,ctznCnt,regDate,xlatlng,ylatlng
W1H000,0,연수구청,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,,,,,,,,,
W1H001,1,쌍용,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,쌍용,인천 연수구 청량로 210,,,2818510100,578,2016-10-09 19:51:43,126.6525975082,37.4245434531
W1H002,1,옥련현대1차,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,옥련현대1차,인천 연수구 옥련로 33,,,2818510100,693,2016-10-09 19:51:43,126.6423636207,37.4280209694
W1H003,1,옥련현대5차,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,옥련현대5차,인천 연수구 한진로 49,,,2818510100,625,2016-10-09 19:51:43,126.6458211931,37.4271086003
W1H004,1,선학금호,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,선학금호,인천 연수구 선학로 100,,,2818510200,543,2016-10-09 19:51:43,126.6995309753,37.4280073062
W1H005,1,연수세경,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,연수세경,,,,2818510300,571,2016-10-09 19:51:43,126.6835675949,37.4159281383
W1H006,1,연수주공2차,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,연수주공2차,인천 연수구 원인재로 315,,,2818510300,963,2016-10-09 19:51:43,126.6911379318,37.4202255625
W1H007,1,동춘풍림2차,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,동춘풍림2차,인천 연수구 경원대로119번길 21,,,2818510500,1203,2016-10-09 19:51:43,126.6720758846,37.3994164975
W1H008,1,연수영남,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,연수영남,,,,2818510300,626,2016-10-09 19:51:43,,
W1H009,1,동춘건영,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,동춘건영,인천 연수구 먼우금로83번길 12,,,2818510500,973,2016-10-09 19:51:43,126.6669993525,37.4079166839
W1H010,1,동춘현대대림2차,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,동춘현대대림2차,,,,2818510500,704,2016-10-09 19:51:43,126.6718477595,37.4088521014
W1H011,1,동춘대우삼환,,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,동춘대우삼환,인천 연수구 원인재로 88,,,2818510500,1781,2016-10-09 19:51:43,126.6768644604,37.4057774575
W1H101,1,옥련송도영남,옥련1동319-9,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,옥련송도영남,인천 연수구 비류대로232번길 8,,,2818510100,337,2016-10-09 19:51:43,126.6600433378,37.4267508286
W1H102,1,옥련풍림,옥련1동643-3,W1H,인천광역시,연수구,11EQUM,개별계량장비,AF,후불,옥련풍림,인천 연수구 비류대로186번길 21,,,2818510100,388,2016-10-09 19:51:43,126.6546710996,37.427082086
