aptCode,aptManage,aptName_x,aptMemo,cityCode_x,citySidoName,citySggName,equipCode,equipName,chargeCode,chargeName,aptName_y,roadAddr1,roadAddr2,cityCode_y,hbgvCode,ctznCnt,regDate,xlatlng,ylatlng
W5P000,0,포항시청,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,,,,,,,,,
W5P001,1,이동현대홈타운,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,이동현대홈타운,경상북도 포항시 남구 대이로 100,"(대잠동, 이동현대홈타운)",,4711111600,1306,2016-10-09 19:51:43,129.3428931,36.0237974
W5P003,1,대잠센트럴하이츠,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,대잠 센트럴하이츠아파트,경상북도 포항시 남구 희망대로 520,"(대잠동, 대잠 센트럴하이츠아파트)",,4711111600,550,2016-10-09 19:51:43,129.3371,36.021425
W5P004,1,대잠그린파크명품,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,대잠그린파크명품아파트,경상북도 포항시 남구 대이로46번길 29,"(대잠동, 대잠그린파크명품아파트)",,4711111600,548,2016-10-09 19:51:43,129.344229,36.0211796
W5P005,1,이동 우방파크빌,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,이동우방파크빌,경상북도 포항시 남구 포스코대로 159,"(대잠동, 이동우방파크빌)",,4711111600,499,2016-10-09 19:51:43,129.3433742,36.0262851
W5P006,1,대우아파트,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,이동대우아파트,경상북도 포항시 남구 포스코대로 154,"(대잠동, 이동대우아파트)",,4711111600,400,2016-10-09 19:51:43,129.3425225,36.0250127
W5P007,1,대잠아델리아,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,대잠아델리아,경상북도 포항시 남구 대이로20번길 20,"(대잠동, 대잠아델리아)",,4711111600,334,2016-10-09 19:51:43,129.3452062,36.0173209
W5P008,1,대잠트리니엔,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,대잠트리니엔,경상북도 포항시 남구 대이로 10,"(대잠동, 대잠트리니엔)",,4711111600,237,2016-10-09 19:51:43,129.3443317,36.0172525
W5P009,1,경성홈타운 골드,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,경성골드아파트,경상북도 포항시 남구 대이로 160,"(이동, 경성골드아파트)",,4711111700,227,2016-10-09 19:51:43,129.3405003,36.0291315
W5P00A,1,신형석리,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,신형석리,경상북도 포항시 남구 동해면 일월로375번길 52,,,4711132025,1,2016-10-09 19:51:43,129.4759214,35.9888832
W5P00B,1,영남동해타운,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,영남동해타운,경상북도 포항시 남구 동해면 일월로109번길 10,(영남동해타운),,4711132022,251,2016-10-09 19:51:43,129.4458031,35.988805
W5P00C,1,삼양전원타운,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,삼양전원타운,경상북도 포항시 남구 동해면 일월로375번길 45,(삼양전원타운),,4711132025,250,2016-10-09 19:51:43,129.4754937,35.9901904
W5P00D,1,일동아파트,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,일동아파트,경상북도 포항시 남구 동해면 약전로8번길 10,(일동아파트),,4711132022,210,2016-10-09 19:51:43,129.45095,35.989473
W5P00E,1,영남대자연맨션1차,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,영남대자연맨션(1차),경상북도 포항시 남구 동해면 일월로 139,(영남대자연맨션),,4711132022,178,2016-10-09 19:51:43,129.4485305,35.9885745
W5P011,1,창포아이파크2차,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,창포아이파크2차,경상북도 포항시 북구 대곡로 19,(두호동),,4711312000,492,2016-10-09 19:51:43,129.3736743,36.0649156
W5P012,1,산호녹원아파트,,W5P,경상북도,포항시,11EQUM,개별계량장비,BF,선불,산호녹원맨션,경상북도 포항시 북구 삼흥로100번길 43,"(두호동, 산호녹원맨션)",,4711312000,420,2016-10-09 19:51:43,129.3840988,36.0695691
